Date,Campaign ID,Keyword,Cost,CPC
2021-06-07,13233452084,androide tv,-1213033,899.24
2021-03-11,1801435805,planes hogar TvCO,-1213041,1021.41
2021-02-07,1646642053,planes de +internet hogar +TvCO,-1213051,224.24
2021-07-31,13553338218,mi directv,-1213052,2808.21
2021-08-29,12456025132,promociones TvCO hogar,-1213011,2241.2
2021-05-28,1646440683,internet TvCO precios,-1213012,1403.03
2021-01-11,1646440648,mi TvCO hogar,-1213038,380.34
2021-03-08,1646440666,TvCO tv,-1213032,223.84
2021-06-22,13553338218,movistar tv satelital,-1213112,2033.91
2021-04-28,12456025132,promociones TvCO hogar,-1213112,1493.22
2021-06-22,13541804883,box tv,-1213144,1031.43
2021-06-19,1646440648,hogar TvCO,-1213145,2232.3
2021-07-09,1646440648,paquetes TvCO hogar,-1213158,2233
2021-07-28,13541804883,smart tv box,-1213180,1831.1
2021-07-24,13541088448,TvCO box tv,-1213122,398.38
2021-06-19,1646440683,TvCO television,-1213201,1312.42
2021-02-10,1801435805,+TvCO +planes +hogar,-1213230,891.12
2021-04-27,12456025132,promociones TvCO hogar,-1213231,938.28
2021-06-07,1646440648,planes TvCO hogar precios,-1213211,1308.94
2021-06-17,1646440648,paquetes TvCO hogar,-1213235,1482.82
2021-07-31,13541804883,la mejor tv box,-1213233,1482.23
2021-04-07,1646440683,TvCO tv,-1213288,293.93
2021-08-17,1646440683,internet casa TvCO,-1213225,3203.83
2021-06-28,1646440683,triple play de TvCO,-1213314,3122
2021-07-12,1646440683,TvCO tv,-1213342,1232
2021-04-21,1646440683,internet TvCO precios,-1213344,1231.89
2021-06-05,1646440648,+TvCO +planes +hogar,-1213350,1842.33
2021-08-29,1646440683,TvCO triple play,-1213350,2213.8
2021-02-18,1801435805,+TvCO +planes +hogar,-1213314,1002
2021-06-15,13233452084,tv box,-1213314,291.21
2021-02-23,1646440683,TvCO internet hogar precios,-1213331,881.88
2021-05-07,12315406454,contratar internet hogar,-1213332,11023
2021-03-27,1801435805,paquetes +TvCO +hogar,-1213324,310.21
2021-02-13,1801435805,TvCO hogar planes,-1213325,1013.48
2021-05-31,13233452084,television satelital movistar,-1213402,4423.2
2021-04-28,1646440648,hogar TvCO,-1213402,2210.9
2021-01-18,1646440683,TvCO internet hogar precios,-1213421,849.39
2021-01-30,1646440683,internet TvCO precios,-1213432,1104.3
2021-04-04,1646440648,planes TvCO hogar precios,-1213431,883.28
2021-03-29,1646440648,paquetes TvCO hogar,-1213454,1123
2021-08-06,1646440683,TvCO triple play,-1213452,1221.1
2021-07-28,1646440648,planes TvCO hogar precios,-1213414,2201.4
2021-03-26,1801435805,plan +TvCO +hogar,-1213431,211.03
2021-03-25,1801435805,planes de TvCO,-1213423,843.93
2021-06-01,13233452084,TvCO video tv box,-1213521,1293.94
2021-08-12,1646440648,paquetes TvCO hogar,-1213534,2442.32
2021-07-04,13553338218,xiaomi mi box s,-1213544,1434.93
2021-06-10,12456025132,promociones TvCO hogar,-1213512,1322.21
2021-05-29,1646440683,TvCO triple play,-1213513,1138.21
2021-04-01,1646440648,TvCO hogar planes,-1213515,1111.42
2021-01-26,1646642053,planes de internet hogar,-1213511,1219.13
2021-01-22,1801435805,planes de TvCO hogar,-1213533,822.8
2021-08-29,1646440683,internet casa TvCO,-1213532,3313.1
2021-02-27,1646440683,internet hogar TvCO,-1213104,1043.12
2021-05-11,12315406454,+contratar +internet +hogar,-1213122,3349.33
2021-08-30,1646440683,planes tv TvCO,-1213138,3343.32
2021-08-23,1646440683,Internet ultra wifi TvCO,-1213143,1382.39
2021-03-20,1646440683,internet hogar TvCO,-1213144,1111.23
2021-06-20,1646440648,planes TvCO hogar precios,-1213111,1821
2021-04-21,12456025132,+TvCO +hogar +promociones,-1213134,1380.31
2021-06-17,13541088448,TvCO tv +box,-1213134,404.12
2021-05-24,1646440648,hogar TvCO,-1213124,3112.21
2021-08-15,1646440648,+TvCO +planes +hogar,-1213125,1983.91
2021-02-10,1801435805,plan hogar TvCO,-1213325,1032.23
2021-03-29,1646440661,TvCO triple play,-1213322,1281.21
2021-08-12,1646440648,+TvCO +planes +hogar,-1213341,2419.11
2021-07-14,13541088448,TvCO box tv,-1213352,341.49
2021-03-04,1801435805,planes de TvCO hogar,-1213335,1229
2021-07-01,1646440683,TvCO triple play,-1213381,1112.29
2021-07-06,13541804883,tv box precio,-1213321,221.93
2021-01-20,1646440661,triple play TvCO,-1213803,831.19
2021-01-01,1646440683,TvCO internet,-1213830,401.33
2021-07-30,13541088448,TvCO box tv,-1213831,242.33
2021-01-06,1646440683,TvCO internet,-1213853,332.2
2021-02-02,1801435805,planes TvCO,-1213851,802.3
2021-06-30,13553338218,xiaomi mi box s,-1213858,1142.14
2021-05-18,12315406454,+contratar +internet +hogar,-1213852,2403.13
2021-01-16,1646440661,triple play TvCO,-1213832,318.23
2021-06-01,13233452084,television satelital movistar,-1213230,3198
2021-01-27,1646440683,internet casa TvCO,-1213241,1319.38
2021-07-11,1646440683,+TvCO +televisión,-1213248,1131.23
2021-04-26,1646440683,TvCO triple play,-1213242,980.41
2021-07-21,13553338218,tvbox xiaomi,-1213252,2111.9
2021-06-30,1646440683,TvCO triple play,-1213214,1433.93
2021-07-18,13541088448,TvCO box tv,-1213230,243.03
2021-05-30,1646440683,internet TvCO precios,-1213234,1232.29
2021-01-16,1646642053,plan de internet,-1214000,1132.13
2021-07-12,1646440683,TvCO television,-1214018,1291.32
2021-04-28,1646440683,internet TvCO precios,-1214041,1193.12
2021-07-27,13541804883,precio tv box,-1214014,1232
2021-06-04,1646440648,planes TvCO hogar precios,-1214013,1132.21
2021-05-06,1646440648,hogar TvCO,-1214030,3034
2021-07-04,13541804883,tv box precio,-1214034,932.31
2021-03-06,1801435805,TvCO hogar planes,-1214031,1429.42
2021-08-13,1646440648,hogar TvCO,-1214033,2382.33
2021-08-21,1646440683,+triple +play +TvCO,-1214083,1281.92
2021-07-08,13553338218,tigo one,-1214024,1348
2021-06-27,13553338218,tvbox xiaomi,-1214023,1190.03
2021-03-25,1801435805,planes de TvCO hogar,-1214100,1189.89
2021-04-26,1646440648,planes TvCO hogar precios,-1214101,1020.81
2021-05-25,1646440683,TvCO tv,-1214120,234.21
2021-05-20,1646440648,planes TvCO hogar precios,-1214125,1423.2
2021-01-11,1646440683,TvCO triple play,-1214132,929.12
2021-07-11,13541804883,tv box precio,-1214142,822.11
2021-01-28,1646642053,planes de internet hogar,-1214143,929.12
2021-01-23,1646440661,triple play TvCO,-1214148,233.21
2021-03-03,1801435805,TvCO hogar planes,-1214125,888.43
2021-07-10,13541088448,box TvCO,-1214201,938.91
2021-06-30,1646440683,triple play TvCO,-1214204,1184.11
2021-01-08,1801435805,planes TvCO,-1214203,484.34
2021-07-29,1646440648,hogar TvCO,-1214203,1221.92
2021-02-09,1801435805,planes de TvCO hogar,-1214222,819.08
2021-03-29,1801435805,planes hogar TvCO,-1214233,1330.31
2021-08-13,1646440683,TvCO triple play,-1214241,2122.2
2021-01-23,1646642053,planes de internet hogar,-1214243,282.93
2021-08-11,1646440648,hogar TvCO,-1214248,1933.34
2021-04-08,1646440683,internet TvCO precios,-1214242,1033.41
2021-07-28,13541088448,TvCO +box,-1214242,421.38
2021-05-27,1646440683,TvCO tv,-1214252,1012.32
2021-02-16,1646642053,planes de +internet hogar +TvCO,-1214212,232.92
2021-01-26,1646440661,triple play TvCO,-1214211,924
2021-01-05,1646440661,triple play TvCO,-1214285,384.94
2021-06-07,1646440683,TvCO internet hogar precios,-1214301,1128.22
2021-03-21,1801435805,planes hogar TvCO,-1214318,1030
2021-07-19,12315406454,+contratar +internet +hogar,-1214323,10191.1
2021-02-23,1801435805,planes de TvCO hogar,-1214332,1018.91
2021-07-31,1646440683,internet TvCO hogar,-1214343,1112.1
2021-02-24,1801435805,+TvCO +planes +hogar,-1214341,843.88
2021-06-27,1646440648,planes TvCO hogar precios,-1214342,1411.22
2021-02-01,1646440683,TvCO internet hogar precios,-1214350,1328.31
2021-02-16,1801435805,plan hogar TvCO,-1214335,1112.29
2021-07-23,13541804883,precio tv box,-1214331,1243.31
2021-05-31,13233452084,directv satelital,-1214321,4224.4
2021-08-02,12315406454,contratar internet hogar,-1214323,3120.12
2021-07-14,12456025132,promociones TvCO hogar,-1214400,1319.88
2021-06-05,1646440683,televisión TvCO hogar,-1214403,919.22
2021-06-28,13541804883,mi box,-1214408,102.32
2021-03-30,1646440648,+TvCO +paquetes +hogar,-1214412,1218.83
2021-02-26,1646440683,TvCO internet hogar precios,-1214413,844.04
2021-04-13,1646440648,paquetes TvCO hogar,-1214421,1403.13
2021-02-24,1646440683,internet casa TvCO,-1214423,1240.31
2021-05-18,1646440648,planes TvCO hogar precios,-1214422,1401.93
2021-01-02,1801435805,planes TvCO hogar,-1214440,333.41
2021-06-04,1646440648,hogar TvCO,-1214441,2334.32
2021-04-24,1646440683,TvCO television,-1214442,913.31
2021-06-09,12456025132,+promocion TvCO +hogar,-1214453,1211.42
2021-08-05,1646440648,+TvCO +planes +hogar,-1214411,2339.32
2021-03-04,1801435805,plan hogar TvCO,-1214415,1139.31
2021-06-15,1646440683,+triple +play +TvCO,-1214431,1319
2021-07-28,13553338218,mi directv,-1214481,2332.44
2021-02-03,1801435805,TvCO hogar planes,-1214484,823.42
2021-01-30,1801435805,planes de TvCO hogar,-1214485,1402.2
2021-03-05,1646440661,triple play TvCO,-1214481,1314.1
2021-05-17,1646440683,internet TvCO precios,-1214425,1132.94
2021-06-28,1646440648,planes TvCO hogar precios,-1214503,2101.1
2021-08-03,1646440683,TvCO television,-1214513,840.2
2021-07-30,1646440683,televisión TvCO hogar,-1214521,802.38
2021-04-08,1646440683,triple play TvCO,-1214531,999.38
2021-07-05,13553338218,xiaomi tv box,-1214533,1498.93
2021-06-01,1646440683,TvCO triple play,-1214540,2993.83
2021-03-28,1801435805,planes de TvCO hogar,-1214542,1398.4
2021-05-11,1646440648,planes TvCO hogar precios,-1214541,1103.29
2021-04-16,1646440683,TvCO tv,-1214512,248.43
2021-04-29,1646440648,planes TvCO hogar precios,-1214512,912.23
2021-07-27,13541088448,TvCO box tv,-1214533,822.21
2021-01-07,1646440661,triple play TvCO,-1214583,392.2
2021-07-14,13553338218,xiaomi mi box s,-1214112,1302.32
2021-07-15,13541804883,android tv box precio,-1214112,908.31
2021-04-14,1646440648,planes TvCO hogar precios,-1214133,1228.29
2021-04-30,1646440683,triple play de TvCO,-1214132,2319.89
2021-07-20,1646440683,TvCO tv,-1214145,391.22
2021-04-08,1646440683,TvCO triple play,-1214141,1222.23
2021-06-14,1646440683,TvCO television,-1214142,1119.39
2021-07-27,1646440683,TvCO television,-1214150,222.89
2021-04-07,1646440683,triple play TvCO,-1214154,993.12
2021-05-25,1646440683,+triple +play +TvCO,-1214153,1222.12
2021-07-22,1646440683,TvCO tv,-1214181,838.21
2021-08-13,1646440683,TvCO fibra,-1214302,2081.3
2021-01-06,1646440661,+TvCO +tripleplay,-1214303,991.19
2021-07-30,1646440683,TvCO triple play,-1214303,1113.39
2021-04-26,1646440648,hogar TvCO,-1214302,2080.9
2021-05-04,1646440648,paquetes TvCO hogar,-1214302,1234.08
2021-05-31,1646440683,planes television TvCO,-1214302,3438.12
2021-08-22,14343103484,aumentar velocidad router,-1214352,2303.13
2021-07-10,1646440683,TvCO triple play,-1214310,1092.13
2021-04-20,12456025132,+promocion TvCO +hogar,-1214315,1229.42
2021-05-04,12456025132,promociones TvCO hogar,-1214315,1112.94
2021-07-14,1646440648,+TvCO +planes +hogar,-1214312,2024.9
2021-01-09,1646440661,TvCO triple play,-1214388,232.28
2021-06-04,1646440648,+TvCO +planes +hogar,-1214382,1222.42
2021-08-02,1646440648,paquetes TvCO hogar,-1214802,2021.3
2021-04-27,1646440648,paquetes TvCO hogar,-1214821,1212.42
2021-07-30,1646440648,+TvCO +planes +hogar,-1214822,2299.13
2021-05-30,1646440683,+triple +play +TvCO,-1214823,1149.1
2021-08-21,12456025132,promociones de internet hogar,-1214833,4133.2
2021-03-20,1646440666,TvCO tv,-1214841,113.8
2021-03-29,1646440683,internet hogar TvCO,-1214858,1033
2021-07-16,13541088448,TvCO +box,-1214813,392.21
2021-07-30,1646440648,planes hogar TvCO,-1214813,1032.11
2021-06-11,13233452084,TvCO video tv box,-1214818,1083.84
2021-05-05,1646440683,TvCO triple play,-1214835,1143.83
2021-01-20,1646440683,TvCO internet hogar precios,-1214831,1032.1
2021-07-17,1646440683,TvCO triple play,-1214888,1143.11
2021-03-21,1801435805,planes de TvCO,-1214821,824.88
2021-04-20,1646440648,hogar TvCO,-1214202,1218
2021-07-20,1646440683,TvCO television,-1214213,933.19
2021-02-01,1646440666,+TvCO +tv +colombia,-1214211,891.24
2021-07-02,13541804883,tv box precio,-1214221,231.31
2021-07-15,1646440683,internet casa TvCO,-1214251,2013.2
2021-05-31,1646440683,tripleplay TvCO,-1214218,2931.21
2021-02-16,1646440683,TvCO internet hogar precios,-1214212,813.21
2021-01-03,1646440683,internet TvCO,-1214232,333.89
2021-07-12,1646440648,paquetes TvCO hogar,-1214234,1432.43
2021-01-04,1646440683,internet TvCO hogar,-1215018,114.01
2021-06-13,1646440683,TvCO television,-1215021,921.81
2021-05-21,1646440648,planes TvCO hogar precios,-1215030,1433.43
2021-05-25,1646440683,internet TvCO precios,-1215035,1204.88
2021-07-27,1646440683,+TvCO +televisión,-1215038,1024
2021-01-01,1646440666,+TvCO +televisión e +internet,-1215043,890.04
2021-07-15,12456025132,promociones TvCO hogar,-1215048,1124.32
2021-05-07,1646440683,TvCO internet hogar precios,-1215042,2118.32
2021-08-31,1646440683,TvCO hogar fibra optica,-1215052,3409.83
2021-05-05,1646440683,TvCO tv,-1215012,212.33
2021-06-24,13541804883,android tv,-1215011,889.22
2021-07-16,13541088448,TvCO box tv,-1215013,409.02
2021-03-08,1801435805,plan hogar TvCO,-1215012,1204.08
2021-01-27,1646440683,internet TvCO precios,-1215021,1134.83
2021-04-26,1646440683,internet TvCO precios,-1215103,1221.94
2021-01-11,1801435805,planes de TvCO hogar,-1215102,922.38
2021-01-29,1646642053,planes de internet,-1215110,228.83
2021-05-29,1646440683,internet TvCO precios,-1215112,1020.3
2021-05-26,1646440648,hogar TvCO,-1215115,2232
2021-03-25,1801435805,planes hogar TvCO,-1215111,203.12
2021-07-12,12456025132,promociones TvCO hogar,-1215118,1330
2021-03-19,1646440661,TvCO triple play,-1215123,1019.21
2021-06-03,1646440683,televisión TvCO hogar,-1215130,1019.4
2021-07-04,1646440648,planes TvCO hogar precios,-1215131,1398.1
2021-06-07,1646440648,paquetes TvCO hogar,-1215143,1318.02
2021-02-14,1646642053,internet hogar,-1215155,313.82
2021-01-04,1646440661,triple play TvCO,-1215110,222.02
2021-07-20,1646440648,planes TvCO hogar precios,-1215131,1221.38
2021-04-04,1646440648,planes hogar TvCO,-1215184,813.33
2021-07-07,13541804883,precio tv box,-1215203,812.44
2021-01-23,1801435805,plan hogar TvCO,-1215212,1131.43
2021-07-05,1646440683,TvCO television,-1215224,1238.38
2021-01-21,1646440683,TvCO internet hogar precios,-1215234,841.12
2021-06-30,1646440683,+triple +play +TvCO,-1215238,1232.1
2021-01-30,1646642053,planes internet hogar,-1215240,1311.82
2021-01-22,1646440661,triple play TvCO,-1215253,321.32
2021-01-09,1801435805,+TvCO +planes +hogar,-1215213,810.2
2021-01-15,1646440661,paquetes TvCO hogar,-1215234,223
2021-08-06,13541088448,TvCO +box,-1215233,222.89
2021-07-09,1646440683,triple play TvCO,-1215281,919.34
2021-02-16,1801435805,TvCO hogar planes,-1215282,1189.94
2021-06-12,1646440648,+TvCO +planes +hogar,-1215222,1348.4
2021-07-06,1646440648,+TvCO +paquetes +hogar,-1215313,3233.32
2021-07-03,13553338218,tvbox xiaomi,-1215312,1343.3
2021-06-18,13553338218,tigo one,-1215325,1343.2
2021-03-17,1646440683,internet casa TvCO,-1215332,2123.21
2021-05-06,1646440683,TvCO tv,-1215338,1032.11
2021-07-22,13541088448,box tv TvCO,-1215342,3331.1
2021-06-03,13233452084,androide tv,-1215355,243.28
2021-06-24,12315406454,+contratar +internet +hogar,-1215355,20133
2021-07-13,1646440648,paquetes TvCO hogar,-1215355,1344.2
2021-02-25,1646440683,internet hogar TvCO,-1215313,911.91
2021-05-07,1646440648,+TvCO +planes +hogar,-1215383,1148.14
2021-05-01,1646440683,triple play TvCO,-1215323,2012.1
2021-08-22,1646440683,+triple +play +TvCO,-1215325,1432.33
2021-07-09,1646440683,TvCO triple play,-1215402,1433.83
2021-05-24,1646440683,triple play TvCO,-1215403,1323.21
2021-04-10,12456025132,promociones TvCO hogar,-1215404,1183.18
2021-05-25,1646440648,hogar TvCO,-1215413,1822.23
2021-03-04,1801435805,TvCO hogar planes,-1215425,1004.31
2021-01-06,1801435805,paquetes +TvCO +hogar,-1215435,190.38
2021-02-25,1646440683,internet casa TvCO,-1215441,1214.1
2021-01-25,1801435805,planes de TvCO hogar,-1215448,1003.1
2021-02-25,1646440683,TvCO internet hogar precios,-1215454,1003.2
2021-07-31,13541088448,TvCO box tv,-1215412,122.29
2021-06-02,13233452084,mi directv,-1215414,2103.21
2021-08-31,1646440683,fibra TvCO,-1215411,3342
2021-02-18,1646440683,internet casa TvCO,-1215432,1001.91
2021-03-06,1801435805,planes TvCO,-1215481,343.31
2021-05-02,1646440683,TvCO triple play,-1215482,834.83
2021-07-02,13541088448,tv box TvCO,-1215485,390.29
2021-06-19,13553338218,directv go,-1215501,1334.42
2021-04-19,12456025132,promociones TvCO hogar,-1215501,833.83
2021-06-25,12456025132,promociones TvCO hogar,-1215508,1210.32
2021-05-02,1646440683,triple play TvCO,-1215515,839.2
2021-08-25,14343103484,aumentar velocidad,-1215511,3332.33
2021-04-02,1646440683,internet TvCO hogar,-1215522,1333.33
2021-06-08,1646440683,triple play TvCO,-1215533,999.01
2021-08-30,12456025132,+TvCO +hogar +promociones,-1215533,2492.32
2021-06-26,1646440648,planes TvCO hogar precios,-1215551,1811.18
2021-08-21,14343103484,mejorar señal wifi,-1215531,1994.2
2021-02-20,1801435805,planes TvCO hogar,-1215533,498.32
2021-07-28,1646440683,triple play TvCO,-1215531,1243.38
2021-07-11,13553338218,xiaomi tv box,-1215581,1331.42
2021-01-02,1646440683,internet TvCO hogar,-1215582,323
2021-06-18,13553338218,directv go,-1215585,993.31
2021-06-01,13233452084,mi directv,-1215103,3318.1
2021-07-29,13541804883,mejor box tv,-1215113,1322
2021-08-12,1646440648,hogar TvCO,-1215113,1318.42
2021-05-29,13233452084,androide +tv,-1215123,1989.1
2021-04-03,1646440648,TvCO hogar planes,-1215121,1101.11
2021-06-30,13541804883,android tv box precio,-1215131,332.9
2021-01-05,1801435805,planes TvCO hogar,-1215154,331.13
2021-06-14,1646440683,internet casa TvCO,-1215112,2203.22
2021-07-24,1646440648,+TvCO +planes +hogar,-1215112,2482
2021-05-09,1646440683,TvCO triple play,-1215134,1044.42
2021-07-24,13541804883,precio tv box,-1215132,1803.11
2021-04-13,1646440683,TvCO television,-1215188,1239.38
2021-08-22,1646440683,triple play TvCO,-1215123,1321.4
2021-01-29,1646642053,planes de internet hogar,-1215310,943.24
2021-08-25,12456025132,promociones de internet hogar,-1215311,4911.21
2021-08-15,1646440683,triple play TvCO,-1215312,1042.42
2021-02-25,1801435805,TvCO hogar planes,-1215313,1100.28
2021-06-13,1646440648,planes TvCO hogar precios,-1215332,1041
2021-04-22,12456025132,promociones TvCO hogar,-1215343,1318.33
2021-05-23,1646440683,internet TvCO hogar,-1215341,1098.44
2021-03-24,1801435805,planes de TvCO,-1215350,1231.1
2021-01-02,1646440666,+TvCO +televisión e +internet,-1215353,823.14
2021-07-26,1646440683,triple play TvCO,-1215355,1231.19
2021-02-16,1801435805,+TvCO +planes +hogar,-1215351,941.01
2021-01-06,1646440683,internet TvCO,-1215315,322.2
2021-08-17,1646440683,TvCO fibra,-1215332,2819.83
2021-08-26,1646440683,+planes +triple +play +TvCO,-1215385,2819
2021-08-04,1646440648,paquetes TvCO hogar,-1215322,2191.28
2021-07-08,1646440648,hogar TvCO,-1215324,1293.09
2021-05-22,1646440683,internet TvCO precios,-1215813,1119.12
2021-03-17,1801435805,planes de TvCO hogar,-1215815,1231.44
2021-04-09,1646440683,internet TvCO precios,-1215818,313.32
2021-05-31,1646440683,planes tv TvCO,-1215822,1939.3
2021-02-12,1801435805,planes TvCO,-1215824,203.33
2021-04-16,12456025132,+TvCO +hogar +promociones,-1215830,1340.32
2021-03-04,1646440648,TvCO hogar,-1215833,811.82
2021-05-04,12315406454,+contratar +internet +hogar,-1215838,3130
2021-01-29,1646440683,internet TvCO precios,-1215852,811.04
2021-07-10,1646440683,triple play TvCO,-1215858,1310.32
2021-01-12,1646642053,internet hogar,-1215835,931.38
2021-07-31,1646440648,planes TvCO hogar precios,-1215831,1033.29
2021-04-18,1646440683,internet TvCO precios,-1215884,281.33
2021-06-08,12315406454,contratar internet hogar,-1215822,4903.1
2021-01-28,1646642053,plan de internet,-1215204,1089.32
2021-06-22,13541088448,TvCO +box,-1215203,408.13
2021-07-20,1646440683,triple play TvCO,-1215208,812.31
2021-03-26,1646440683,internet TvCO,-1215213,428.02
2021-05-05,1646440648,paquetes TvCO hogar,-1215223,1399.34
2021-07-25,1646440648,paquetes TvCO hogar,-1215230,1103.22
2021-08-31,1646440683,internet TvCO precios,-1215231,1280.34
2021-06-10,1646440683,TvCO triple play,-1215234,1088
2021-07-22,13541804883,tv box precio,-1215243,1223.44
2021-01-12,1646440661,triple play TvCO,-1215241,193.09
2021-07-12,1646440648,planes TvCO hogar precios,-1215248,1912
2021-06-24,1646440683,TvCO television,-1215251,1111
2021-07-26,13541804883,smart tv box,-1215254,1104.92
2021-07-21,13541804883,tv box precio,-1215255,1304.2
2021-06-29,1646440683,internet TvCO precios,-1215213,1222.33
2021-03-10,1646440666,TvCO tv,-1215285,423.41
2021-08-01,1646440683,TvCO television,-1211008,329.31
2021-08-19,1646440683,Fibra optica TvCO,-1211012,1300.4
2021-07-26,13553338218,movistar tv satelital,-1211021,1949.2
2021-08-11,1646440648,paquetes TvCO hogar,-1211022,2133.22
2021-04-04,1646440683,TvCO tv,-1211031,392.39
2021-07-30,1646440683,TvCO tv,-1211032,122.91
2021-08-31,12456025132,+TvCO +hogar +promociones,-1211045,2133.32
2021-07-17,13541088448,TvCO +box,-1211043,330.12
2021-05-19,12315406454,contratar internet hogar,-1211035,3888.3
2021-06-06,1646440648,planes TvCO hogar precios,-1211035,1293.2
2021-02-21,1646642053,internet hogar,-1211033,394.32
2021-07-16,1646440683,triple play TvCO,-1211081,242.38
2021-07-30,1646440648,hogar TvCO,-1211028,1318.33
2021-08-26,12456025132,TvCO ventas hogar,-1211114,4811
2021-08-27,1646440683,TvCO hogar fibra optica,-1211113,3233.1
2021-05-30,13233452084,android +tv,-1211121,1022.31
2021-02-15,1801435805,+TvCO +planes +hogar,-1211122,1022.12
2021-06-25,13553338218,xiaomi mi box s,-1211140,1231.34
2021-07-08,1646440683,TvCO triple play,-1211145,1210.81
2021-02-09,1801435805,plan hogar TvCO,-1211133,1012.91
2021-01-12,1646440661,+TvCO +paquetes +hogar,-1211180,1132.13
2021-06-22,13553338218,directv go,-1211121,1483.31
2021-01-05,1646440666,+TvCO +televisión e +internet,-1211123,1023.39
2021-04-14,1646440683,TvCO television,-1211220,1131.18
2021-01-28,1646440683,+TvCO +hogar +planes,-1211221,1021.28
2021-01-10,1646440666,+TvCO +televisión e +internet,-1211223,803.29
2021-06-28,12456025132,promociones TvCO hogar,-1211228,1322.83
2021-01-26,1646642053,planes de internet,-1211231,1302.21
2021-04-22,12456025132,+TvCO +hogar +promociones,-1211231,1928.2
2021-07-30,13553338218,tvbox xiaomi,-1211248,2141.11
2021-06-10,1646440683,TvCO tv,-1211258,802.1
2021-06-27,13541804883,android tv box precio,-1211211,341.9
2021-04-20,1646440683,TvCO television,-1211212,824.91
2021-04-08,1646440648,hogar TvCO,-1211231,2138
2021-01-08,1801435805,+TvCO +planes +hogar,-1211238,801.32
2021-07-03,1646440648,+TvCO +planes +hogar,-1211281,2133.89
2021-05-21,1646440648,paquetes TvCO hogar,-1211282,1248.09
2021-06-07,1646440683,TvCO tv,-1211282,833.04
2021-07-25,1646440683,triple play TvCO,-1211224,801
2021-03-06,1646440661,TvCO triple play,-1211221,1242.41
2021-06-08,1646440648,hogar TvCO,-1211311,3200.33
2021-05-03,1646440648,+TvCO +paquetes +hogar,-1211328,2132.22
2021-07-20,12456025132,promociones TvCO hogar,-1211322,299.14
2021-06-15,13233452084,TvCO video tv box,-1211335,1128.41
2021-03-19,1801435805,TvCO hogar planes,-1211331,1009.18
2021-01-15,1646440661,triple play TvCO,-1211341,118.3
2021-05-31,13233452084,TvCO video tv box,-1211353,1338.93
2021-08-17,1646440683,planes TvCO tv,-1211338,3828
2021-08-19,1646440683,internet casa TvCO,-1211323,4281.21
2021-03-16,1801435805,planes de TvCO,-1211324,1191.21
2021-01-21,1646440661,triple play TvCO,-1211401,129.3
2021-01-25,1646642053,planes internet hogar,-1211403,1232.23
2021-08-17,12456025132,promociones TvCO hogar,-1211401,1192.32
2021-01-03,1646440666,+TvCO +televisión e +internet,-1211411,838.1
2021-07-30,13541804883,smart tv box,-1211411,3184.1
2021-03-24,1801435805,plan hogar TvCO,-1211430,1438.31
2021-05-12,12315406454,contratar internet hogar,-1211438,19080
2021-07-19,13541804883,smart tv box,-1211452,1331.33
2021-04-27,1646440648,hogar TvCO,-1211411,1901.2
2021-05-11,12456025132,+promocion TvCO +hogar,-1211413,1182.92
2021-03-24,1646440661,TvCO triple play,-1211415,1220.2
2021-01-14,1646440661,+TvCO +paquetes +hogar,-1211412,1018.28
2021-07-22,13541088448,TvCO +box,-1211484,302
2021-05-29,1646440683,+triple +play +TvCO,-1211488,1433.81
2021-05-07,1646440683,internet TvCO precios,-1211504,1013.33
2021-03-19,1801435805,planes hogar TvCO,-1211503,1118.29
2021-07-31,13553338218,directv go,-1211535,1898.3
2021-08-15,1646440683,TvCO triple play,-1211531,1898.2
2021-05-16,1646440683,TvCO internet hogar precios,-1211545,1181.81
2021-07-18,1646440683,triple play TvCO,-1211555,229.31
2021-06-03,13233452084,+tv satelital TvCO,-1211514,3119
2021-01-17,1801435805,plan hogar TvCO,-1211518,1012.28
2021-05-31,1646440648,paquetes TvCO hogar,-1211531,1412.08
2021-06-28,1646440683,planes tv TvCO,-1211538,2201.21
2021-07-05,1646440683,internet TvCO precios,-1211580,1232.13
2021-03-17,1646440661,TvCO triple play,-1211581,1012.03
2021-06-03,1646440683,TvCO internet hogar precios,-1211588,1413.11
2021-07-11,1646440648,+TvCO +planes +hogar,-1211100,1112.82
2021-07-09,1646440683,TvCO television,-1211111,1010.11
2021-01-18,1646440648,www TvCO hogar,-1211133,329.1
2021-08-21,12456025132,TvCO ventas hogar,-1211140,3221.3
2021-05-15,12315406454,+contratar +internet +hogar,-1211141,9438.1
2021-06-13,1646440683,triple play TvCO,-1211141,283.14
2021-05-03,12456025132,promociones TvCO hogar,-1211141,1048.44
2021-02-21,1646642053,+TvCO planes +internet,-1211155,221.1
2021-02-23,1801435805,plan hogar TvCO,-1211112,1128.03
2021-02-21,1801435805,planes TvCO,-1211133,114.11
2021-03-09,1646440683,TvCO internet,-1211180,330.49
2021-07-21,13541088448,TvCO box tv colombia,-1211125,3132.12
2021-01-19,1801435805,planes hogar TvCO,-1211303,990.23
2021-05-16,1646440648,TvCO hogar planes,-1211302,891.32
2021-06-07,1646440683,triple play TvCO,-1211302,212.33
2021-03-07,1646440683,TvCO internet,-1211310,494.91
2021-04-25,1646440683,+triple +play +TvCO,-1211310,212.32
